"Name","model","dataset_name","Tags","metric_glu_rs/NRMSE_Sum","metric_glu_rs/ND_Sum","metric_glu_rs/CRPS_Sum","pred_len","epoch","Notes","Runtime","input_dim","enc_in","D3PM_kernel_size","T","UNet_Type","ablation_study_F_type","ablation_study_case","ablation_study_masking_tau","ablation_study_masking_type","beta_max","cond_ddpm_channels_conv","cond_ddpm_num_layers","ddpm_channels_conv","ddpm_channels_fusion_I","ddpm_dim_diff_steps","ddpm_inp_embed","ddpm_layers_I","ddpm_layers_II","ddpm_layers_inp","device","diff_steps","dim_LSTM","interval","model_channels","nfe","num_vars","ot_ode","parameterization","pretrain_epochs","t0","type_sampler","use_freq_enhance","use_window_normalization","vis_ar_part","weight_pred_loss","metric/rse","metric/nrmse","metric_glu_rs/CRPS","metric_glu_rs/ND","metric_glu_rs/NRMSE","metric/nmae_sum","metric/nrmse_sum","metric_glu/CRPS","metric_glu/CRPS_Sum","metric_glu/NRMSE","metric_rs/corr","metric_rs/mae","metric_rs/mape","metric_rs/mse","metric_rs/mspe","metric_rs/nmae","metric_rs/nmae_sum","metric_rs/nrmse","metric_rs/nrmse_sum","metric_rs/rmse","metric_rs/rse","metric_glu/ND_Sum","metric_glu/ND","metric/nmae","metric_glu/NRMSE_Sum (Min)","lr_optim"
"patchtst_2023-11-16_01-18-00","TimeDiff","taxi","","0.10255267341412712","0.08743872026855293","0.087438719913954","24","79","glounts metrics 3","41372","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.176827499378111","0.17682749939478476","0.26432879571843315","Infinity","Infinity","Infinity","Infinity","Infinity","[-3.115332158909467e-10,-8.944757712292527e-10,9.847418436237374e-10,3.359718891982055e-10,6.624066295479736e-10,-1.2729638176889324e-10,-5.974827854693388e-10,-2.1506534053639115e-10,1.0185021714903542e-9,3.682745775002161e-10,5.249376489047107e-10,4.5389028646702906e-10,-1.448752229293859e-9,9.261514333225307e-10,-2.228490725286747e-9,9.961848013162464e-10,4.2259762356167125e-10,2.9693365821703566e-11,-2.905319040902299e-10,1.225090445755583e-10,-1.5826834287580027e-9,9.972284109593943e-10,8.358364000926598e-10,8.62055316019905e-10]","1.519461750984192","0.18281526863574984","5.1590399742126465","0.06015072017908096","0.17682744562625885","0.00006624145316891372","0.2643287181854248","0.00007769142393954098","2.271352052688598","0.43374311923980713","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-59","TimeDiff","wiki","","0.15607600826107276","0.14952901432903348","0.14952901178745134","30","62","glounts metrics 2","41371","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.4120026620605384","0.412002661635041","1.0598783265513163","Infinity","Infinity","Infinity","Infinity","Infinity","[-3.1470468592198486e-11,8.397375676760799e-12,-1.0572961950394699e-10,8.376976889934439e-11,8.36097857614959e-11,1.2253420500485388e-10,-8.155845443447163e-11,-1.4522269498051799e-10,3.654176961020994e-11,-3.3559224843493496e-11,4.559804964165969e-11,-8.18903139743199e-11,-1.3720347774581754e-11,1.009756861458655e-10,-1.275737016026568e-10,1.2553018347016828e-10,-6.994715917585381e-11,6.552954793376253e-13,-1.6862384752402978e-11,5.249395362838527e-11,6.641338173851706e-11,7.744660468489428e-11,7.987208117121725e-11,-5.871782227107046e-11,1.4488596433714918e-10,1.5072873504884399e-10,-2.2740401228737992e-10,6.413342079625295e-11,-1.0254663784792227e-10,1.9058598015736505e-12]","1621.047607421875","0.5411539077758789","17390162","15.383281707763672","0.41200265288352966","0.000996860209852457","1.0598784685134888","0.0010405067587271333","4170.1513671875","1.0651777982711792","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-58","TimeDiff","traf","","0.08121237571456741","0.07240598477929526","0.07240598655908498","24","31","glounts metrics 2","41371","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.17890540633427324","0.17890540593614526","0.33888121246557423","Infinity","Infinity","Infinity","Infinity","Infinity","[-6.812000269418306e-11,-2.3228959034060634e-10,5.064494379425355e-10,2.3183617525734943e-10,2.0255692956272495e-10,-5.681776577004527e-11,7.151805536675937e-11,3.3909910990281844e-10,3.753745092538452e-10,-1.187458686935372e-9,-1.212352995771937e-10,4.5228426039101155e-12,-9.921264504386683e-11,-8.772500503795301e-10,-2.3369103874237846e-10,-3.092689992989506e-10,8.833168085864428e-10,5.4911901414822495e-11,3.696724870660972e-10,4.71299554938298e-10,7.569115889616285e-10,2.1570893682376635e-10,5.754633991550405e-10,5.549509185520661e-10]","0.0094806756824255","0.1747297644615173","0.00032249774085357785","0.09034591168165208","0.17890536785125732","0.0004309880023356527","0.33888116478919983","0.0004834069695789367","0.017958221957087517","1.770196557044983","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-50","TimeDiff","traf","","0.0836702311369804","0.0731511649378691","0.07315116671765882","24","72","glounts metrics 5","91172","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.1836961435387315","0.1836961437859728","0.34518697513545243","Infinity","Infinity","Infinity","Infinity","Infinity","[6.704539146085152e-10,-4.5759818156909654e-10,2.1959016549555344e-10,3.839610226985535e-11,3.4617453348317895e-10,-4.4321968317717614e-10,8.363274517364515e-10,4.48627746063579e-10,-8.012314423044842e-11,-5.699403171632865e-10,3.7676683994902755e-10,6.143341946263091e-10,-1.8585960548378464e-10,6.540890051809356e-11,-1.0965985064448347e-10,-2.532141163413826e-10,3.8592143369875487e-10,-5.029958047297889e-11,-2.6827026711195856e-10,-6.173301453360479e-11,-2.1284672635513147e-10,3.3498750995342164e-10,-1.7806273122644711e-10,-2.3068476295851068e-10]","0.00973455049097538","0.1792702078819275","0.00033461119164712727","0.09371239691972733","0.18369612097740173","0.0004354235716164112","0.34518691897392273","0.0004980370285920799","0.01829238049685955","1.8031355142593384","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-50","TimeDiff","elec","","0.13873186871122947","0.129871164171071","0.12987116542132487","24","49","glounts metrics 3","41373","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.15372488819868488","0.1537248881835651","1.436871698748014","Infinity","Infinity","Infinity","Infinity","Infinity","[-4.980270085219729e-10,4.0213130048094565e-10,-1.3002144916285372e-9,4.3647729874862757e-10,3.233797118973314e-10,9.589911087459766e-10,-9.93676696481316e-10,3.0411635015825667e-11,-7.067089136114645e-10,8.889370350928515e-10,1.3125586173501347e-9,6.995181517366332e-11,-1.872304089545196e-9,-4.2107782538547405e-11,-2.25858820535052e-9,2.8361288872957853e-9,1.3212960725539347e-9,1.4506457146623575e-9,6.825682796751663e-10,2.5709177009503033e-9,-3.2712099695686447e-10,1.279432670919789e-9,-2.8973407006915863e-10,-1.4724200747551206e-9]","92.72059631347656","Infinity","751104.1875","Infinity","0.15372486412525177","0.0007730426732450724","1.4368716478347778","0.0008257848676294088","866.6626586914062","0.2964031398296356","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-51","TimeDiff","elec","","0.13873186871122947","0.129871164171071","0.12987116542132487","24","49","glounts metrics 2","41372","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.15372488819868488","0.1537248881835651","1.436871698748014","Infinity","Infinity","Infinity","Infinity","Infinity","[-4.980270085219729e-10,4.0213130048094565e-10,-1.3002144916285372e-9,4.3647729874862757e-10,3.233797118973314e-10,9.589911087459766e-10,-9.93676696481316e-10,3.0411635015825667e-11,-7.067089136114645e-10,8.889370350928515e-10,1.3125586173501347e-9,6.995181517366332e-11,-1.872304089545196e-9,-4.2107782538547405e-11,-2.25858820535052e-9,2.8361288872957853e-9,1.3212960725539347e-9,1.4506457146623575e-9,6.825682796751663e-10,2.5709177009503033e-9,-3.2712099695686447e-10,1.279432670919789e-9,-2.8973407006915863e-10,-1.4724200747551206e-9]","92.72059631347656","Infinity","751104.1875","Infinity","0.15372486412525177","0.0007730426732450724","1.4368716478347778","0.0008257848676294088","866.6626586914062","0.2964031398296356","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-49","TimeDiff","cup","","0.16593076758164282","0.12893938557676535","0.12893938433635385","24","98","glounts metrics 3","41401","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.3735225422105481","0.373522542696333","0.960243657394258","Infinity","Infinity","Infinity","Infinity","Infinity","[1.5505940975657495e-10,-5.2279749973571654e-11,3.0953371810138464e-11,8.366785042568381e-11,1.7054481438183444e-10,-6.968265547913077e-11,-1.1486048917541679e-10,2.3508942015304507e-10,-9.763689162722855e-11,-8.984062105366064e-11,-3.6091815647232295e-10,7.10655978508612e-11,1.311215025445733e-10,1.7700649279639435e-10,-2.3320662068115894e-10,2.8398150150876766e-11,1.9648753457612855e-10,-1.7247935718556207e-11,8.955608477023702e-11,-1.2432255225292008e-10,-9.341805107254686e-11,2.5885563137428846e-10,9.170058462570907e-11,1.0688034485228926e-10]","15.127070426940918","0.3214263916015625","1512.30322265625","0.3297143578529358","0.3735225200653076","0.0017908249283209443","0.9602435827255248","0.0023045940324664116","38.88834381103515","1.2219446897506714","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-46","TimeDiff","sol","","","","","24","","glounts metrics 5","10","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_01-17-46","TimeDiff","sol","","0.30601996912932056","0.25816184234909706","0.258161839738632","24","76","glounts metrics 3","41372","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.2684211972884879","0.2684211970585426","0.34985648429909016","Infinity","Infinity","Infinity","Infinity","Infinity","[-9.993804672703275e-10,-9.780176668527931e-10,4.953861765244483e-10,5.18501019897144e-10,-2.7651193834632437e-11,1.120883334065903e-11,-1.6367708577380566e-10,5.535465835704301e-11,-2.6359633920058906e-10,-1.7595685325444418e-11,-2.0301658965049538e-10,5.1781690046937e-10,-1.094395130074588e-9,-1.191006321343835e-10,3.9473702084791285e-10,-5.199610741968286e-10,5.738072794692073e-10,-4.3356015999584935e-10,-7.554650655050564e-11,-6.726443404006521e-13,1.2415811434518529e-10,4.996111857558104e-10,4.498388328499914e-10,2.4504970275174287e-10]","10.907094955444336","0.27219629287719727","202.09915161132812","0.11237798631191254","0.2684211730957031","0.0015366773586720228","0.3498564660549164","0.0018215473974123595","14.216157913208008","0.8839753270149231","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-18-01","TimeDiff","cup","","0.06154208645209037","0.059878643401072504","0.05987864526168971","48","76","glounts metrics 5","91159","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.3148831296323488","0.31488313098039916","0.6584845990926599","Infinity","Infinity","Infinity","Infinity","Infinity","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","12.752266883850098","0.26096081733703613","711.1598510742188","0.21244563162326813","0.31488311290740967","0.0012474717805162072","0.6584845781326294","0.0012821267591789365","26.667579650878903","0.8379454612731934","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-44","TimeDiff","cup","","0.16593076758164282","0.12893938557676535","0.12893938433635385","24","98","glounts metrics 4","41402","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.3735225422105481","0.373522542696333","0.960243657394258","Infinity","Infinity","Infinity","Infinity","Infinity","[1.5505940975657495e-10,-5.2279749973571654e-11,3.0953371810138464e-11,8.366785042568381e-11,1.7054481438183444e-10,-6.968265547913077e-11,-1.1486048917541679e-10,2.3508942015304507e-10,-9.763689162722855e-11,-8.984062105366064e-11,-3.6091815647232295e-10,7.10655978508612e-11,1.311215025445733e-10,1.7700649279639435e-10,-2.3320662068115894e-10,2.8398150150876766e-11,1.9648753457612855e-10,-1.7247935718556207e-11,8.955608477023702e-11,-1.2432255225292008e-10,-9.341805107254686e-11,2.5885563137428846e-10,9.170058462570907e-11,1.0688034485228926e-10]","15.127070426940918","0.3214263916015625","1512.30322265625","0.3297143578529358","0.3735225200653076","0.0017908249283209443","0.9602435827255248","0.0023045940324664116","38.88834381103515","1.2219446897506714","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-39","TimeDiff","wiki","","0.15484855717253804","0.14831461249106972","0.14831460867869653","30","61","glounts metrics 4","41402","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.4117663573970919","0.4117663580201098","1.0599542624506535","Infinity","Infinity","Infinity","Infinity","Infinity","[-4.0958465785667635e-11,2.0732057737227192e-10,7.978512989170737e-11,-8.580629262677775e-11,3.1099723490912716e-11,-7.957473222020006e-12,1.2298219387307796e-10,-1.0072213028899936e-11,-1.116647052601394e-11,2.8591554471213417e-11,-5.343491708137416e-12,-8.902444753600136e-11,-1.5217560545011108e-10,-2.2416474926290064e-11,-7.875479435259791e-11,1.0866652022656351e-10,1.7918317871123968e-11,7.092842979616876e-11,7.047259303893938e-11,-3.743339666018031e-11,8.663756517757193e-11,8.992769723326076e-11,2.445469174383597e-11,5.7110087492429074e-11,3.3618430955728584e-11,6.981487610246973e-11,-3.635693482384461e-11,-1.3535553233801068e-10,1.3312463978398803e-11,-9.323137400985003e-11]","1620.1177978515625","0.5409584641456604","17392654","15.380149841308594","0.4117663502693176","0.0009887641062960029","1.0599544048309326","0.0010323238093405962","4170.4501953125","1.065253973007202","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_11-24-42","TimeDiff","taxi","","0.28037911301983137","0.2116863782021532","0.2116863771028965","24","5","glounts metrics 2","41413","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.43694332649164735","0.4369433264172387","0.6449338695561192","Infinity","Infinity","Infinity","Infinity","Infinity","[6.592994483689552e-10,-4.850560508806723e-10,4.6558240596183964e-10,-1.3538807575042e-10,6.076404934773905e-10,-6.09081257652022e-11,5.70512692643632e-10,-3.552230454229033e-10,5.691748738989587e-10,-3.681855098580655e-10,5.296399430143595e-10,-1.6154895476905295e-10,5.379204304212236e-10,5.570930383669291e-10,-2.4860169478557737e-10,-3.967358386258723e-10,-8.184544708633723e-11,-4.926452579212537e-10,1.4357613709048422e-10,9.286636459826523e-10,3.8671091329156576e-10,-3.8529662793607145e-10,-1.012827391400073e-10,2.740096127426539e-12]","3.754612922668457","0.4397628903388977","30.712167739868164","0.3354540169239044","0.43694326281547546","0.0001603684650035575","0.6449337601661682","0.00021240841306280345","5.541855812072754","1.0582867860794067","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-08","TimeDiff","wiki","","0.15745700525086254","0.15114215143505522","0.15114215821260762","30","64","glounts metrics 3","41432","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.41293160078809416","0.4129316006735983","1.0599832783895136","Infinity","Infinity","Infinity","Infinity","Infinity","[-1.362304540009074e-11,1.7218437786681307e-10,2.375541430232886e-11,8.649461702425754e-11,7.156788356388333e-11,2.7464304701990687e-12,9.470276646217356e-11,-6.376787986539512e-11,1.2153004991244387e-10,7.657088851864556e-11,-5.6819684374209694e-11,-1.6538295732893002e-10,2.0892565455454815e-10,6.319314429376055e-12,-2.0343785683829552e-11,-7.568521503964476e-11,7.697028431286057e-11,2.843012067085815e-12,-5.5126941206351525e-11,2.7214853634549563e-11,-4.3935716176335404e-11,8.930710337917702e-11,1.060405929731445e-11,1.1927099585751222e-10,4.883640020159063e-11,1.7707196819927162e-11,2.217406293303359e-11,-6.742369162981987e-11,7.741367269442634e-11,8.554715269504243e-11]","1624.7025146484375","0.5420180559158325","17393602","15.38171672821045","0.4129315912723541","0.0010076145408675077","1.0599833726882937","0.0010497134644538164","4170.56396484375","1.0652830600738523","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_01-17-00","TimeDiff","elec","","0.132424372133071","0.12349188875287608","0.12349188958637868","24","98","glounts metrics 5","91202","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","256","256","5","5","5","cuda:0","100","64","1000","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.1478503489153846","0.1478503484122544","1.3578659948412986","Infinity","Infinity","Infinity","Infinity","Infinity","[-6.084581172238757e-10,-5.153605875385381e-10,1.3464247772265736e-10,-2.9685660180023277e-11,-4.045768164928631e-10,-1.2301006047099603e-10,-1.066142174543927e-9,8.272570961587177e-10,2.3656507308622565e-10,-1.217700829059254e-9,7.624730291588833e-10,-1.919447489839854e-9,-8.762353065350225e-10,2.468978799186061e-9,-1.6368806310396167e-9,4.999647362780023e-10,-1.3199618065229402e-9,-8.42010738910659e-10,2.43050823911517e-9,1.1168599378663655e-9,1.3659696707080116e-9,-2.2790322962151773e-9,-1.2905069235458202e-9,1.0020207580341277e-10]","89.17733001708984","Infinity","670776.8125","Infinity","0.14785034954547882","0.0007350707310251892","1.3578659296035769","0.0007882402860559523","819.0096435546875","0.2801055312156677","Infinity","Infinity","Infinity","Infinity",""
